,datetime,logchange
11058,01/12/1997,0.008716918
11059,02/12/1997,-0.001378891
11060,03/12/1997,0.002269049
11061,04/12/1997,-0.00163484
11062,05/12/1997,0.004744931
11063,08/12/1997,-0.000627312
11064,09/12/1997,-0.002923179
11065,10/12/1997,-0.002674211
11066,11/12/1997,-0.006701616
11067,12/12/1997,-0.000705493
11068,15/12/1997,0.004531542
11069,16/12/1997,0.002091169
11070,17/12/1997,-0.001123033
11071,18/12/1997,-0.004630493
11072,19/12/1997,-0.003890703
11073,22/12/1997,0.003162707
11074,23/12/1997,-0.006686069
11075,24/12/1997,-0.002983737
11076,26/12/1997,0.001747255
11077,29/12/1997,0.007763139
11078,30/12/1997,0.007895291
11079,31/12/1997,-0.000183448
11080,02/01/1998,0.002058219
11081,05/01/1998,0.000903246
11082,06/01/1998,-0.004687874
11083,07/01/1998,-0.001160771
11084,08/01/1998,-0.003596428
11085,09/01/1998,-0.013077731
11086,12/01/1998,0.005359833
11087,13/01/1998,0.00592898
11088,14/01/1998,0.00264662
11089,15/01/1998,-0.00328111
11090,16/01/1998,0.004896607
11091,20/01/1998,0.007651406
11092,21/01/1998,-0.00347097
11093,22/01/1998,-0.003489915
11094,23/01/1998,-0.002464724
11095,26/01/1998,-0.000290355
11096,27/01/1998,0.005443494
11097,28/01/1998,0.003766253
11098,29/01/1998,0.003553228
11099,30/01/1998,-0.00230208
11100,02/02/1998,0.009201062
11101,03/02/1998,0.002046777
11102,04/02/1998,0.00038836
11103,05/02/1998,-0.001451653
11104,06/02/1998,0.003843187
11105,09/02/1998,-0.000738421
11106,10/02/1998,0.003538993
11107,11/02/1998,0.000425984
11108,12/02/1998,0.001754899
11109,13/02/1998,-0.001720839
11110,17/02/1998,0.001135244
11111,18/02/1998,0.003939628
11112,19/02/1998,-0.001601973
11113,20/02/1998,0.002497344
11114,23/02/1998,0.001647192
11115,24/02/1998,-0.003182643
11116,25/02/1998,0.005169386
11117,26/02/1998,0.002396177
11118,27/02/1998,0.000277384
11119,02/03/1998,-0.000679284
11120,03/03/1998,0.001787052
11121,04/03/1998,-0.001940453
11122,05/03/1998,-0.005122214
11123,06/03/1998,0.008575078
11124,09/03/1998,-0.00139271
11125,10/03/1998,0.004899961
11126,11/03/1998,0.001718674
11127,12/03/1998,0.000588973
11128,13/03/1998,-0.000532072
11129,16/03/1998,0.004310871
11130,17/03/1998,0.000474568
11131,18/03/1998,0.002033156
11132,19/03/1998,0.001685063
11133,20/03/1998,0.003738023
11134,23/03/1998,-0.001428712
11135,24/03/1998,0.003985467
11136,25/03/1998,-0.001463663
11137,26/03/1998,-0.000445586
11138,27/03/1998,-0.002119826
11139,30/03/1998,-0.000730094
11140,31/03/1998,0.003224558
11141,01/04/1998,0.002515492
11142,02/04/1998,0.004623349
11143,03/04/1998,0.001041822
11144,06/04/1998,-0.000510917
11145,07/04/1998,-0.004605928
11146,08/04/1998,-0.003103239
11147,09/04/1998,0.003541403
11148,13/04/1998,-0.000383369
11149,14/04/1998,0.002365223
11150,15/04/1998,0.001387368
11151,16/04/1998,-0.004347875
11152,17/04/1998,0.00566507
11153,20/04/1998,0.000359597
11154,21/04/1998,0.001165674
11155,22/04/1998,0.001489202
11156,23/04/1998,-0.004230801
11157,24/04/1998,-0.004554569
11158,27/04/1998,-0.008454843
11159,28/04/1998,-0.000571953
11160,29/04/1998,0.003789613
11161,30/04/1998,0.006743759
11162,01/05/1998,0.003598474
11163,04/05/1998,0.000414339
11164,05/05/1998,-0.002550376
11165,06/05/1998,-0.00413874
11166,07/05/1998,-0.003861193
11167,08/05/1998,0.00512499
11168,11/05/1998,-0.000588268
11169,12/05/1998,0.003576101
11170,13/05/1998,0.001193283
11171,14/05/1998,-0.000578741
11172,15/05/1998,-0.003371208
11173,18/05/1998,-0.001141358
11174,19/05/1998,0.001450695
11175,20/05/1998,0.003718237
11176,21/05/1998,-0.001718748
11177,22/05/1998,-0.001627794
11178,26/05/1998,-0.006481569
11179,27/05/1998,-0.00071116
11180,28/05/1998,0.002129997
11181,29/05/1998,-0.002691006
11182,01/06/1998,6.37E-05
11183,02/06/1998,0.000890779
11184,03/06/1998,-0.004187398
11185,04/06/1998,0.004826519
11186,05/06/1998,0.007483919
11187,08/06/1998,0.00072461
11188,09/06/1998,0.001045823
11189,10/06/1998,-0.002386913
11190,11/06/1998,-0.00696662
11191,12/06/1998,0.001686952
11192,15/06/1998,-0.008714725
11193,16/06/1998,0.00424547
11194,17/06/1998,0.007725568
11195,18/06/1998,-0.000290383
11196,19/06/1998,-0.002251153
11197,22/06/1998,0.001008952
11198,23/06/1998,0.006362029
11199,24/06/1998,0.005163691
11200,25/06/1998,-0.001382273
11201,26/06/1998,0.001504929
11202,29/06/1998,0.002022654
11203,30/06/1998,-0.001777446
11204,01/07/1998,0.005601913
11205,02/07/1998,-0.000809933
11206,06/07/1998,0.004113457
11207,07/07/1998,-0.00100309
11208,08/07/1998,0.004385943
11209,09/07/1998,-0.002921534
11210,10/07/1998,0.002157557
11211,13/07/1998,0.000320661
11212,14/07/1998,0.004593672
11213,15/07/1998,-0.001022786
11214,16/07/1998,0.0033804
11215,17/07/1998,0.001011206
11216,20/07/1998,-0.000970859
11217,21/07/1998,-0.007036362
11218,22/07/1998,-0.000369192
11219,23/07/1998,-0.009173227
11220,24/07/1998,0.000399912
11221,27/07/1998,0.002456125
11222,28/07/1998,-0.006494964
11223,29/07/1998,-0.00193709
11224,30/07/1998,0.006793649
11225,31/07/1998,-0.008549486
11226,03/08/1998,-0.00320115
11227,04/08/1998,-0.016033199
11228,05/08/1998,0.003755016
11229,06/08/1998,0.003280639
11230,07/08/1998,-7.17E-05
11231,10/08/1998,-0.002522709
11232,11/08/1998,-0.005715015
11233,12/08/1998,0.006147834
11234,13/08/1998,-0.003745311
11235,14/08/1998,-0.00494099
11236,17/08/1998,0.008465937
11237,18/08/1998,0.006969152
11238,19/08/1998,-0.001240131
11239,20/08/1998,-0.002562544
11240,21/08/1998,-0.004141423
11241,24/08/1998,0.002762671
11242,25/08/1998,0.001875781
11243,26/08/1998,-0.003455159
11244,27/08/1998,-0.016991842
11245,28/08/1998,-0.006483913
11246,31/08/1998,-0.030590657
11247,01/09/1998,0.016460982
11248,02/09/1998,-0.001654257
11249,03/09/1998,-0.003619252
11250,04/09/1998,-0.003716552
11251,08/09/1998,0.021560967
11252,09/09/1998,-0.007386561
11253,10/09/1998,-0.011374046
11254,11/09/1998,0.012606723
11255,14/09/1998,0.008802157
11256,15/09/1998,0.003344298
11257,16/09/1998,0.003252283
11258,17/09/1998,-0.011196954
11259,18/09/1998,0.000519715
11260,21/09/1998,0.001614811
11261,22/09/1998,0.002427887
11262,23/09/1998,0.015112682
11263,24/09/1998,-0.009626166
11264,25/09/1998,0.000844676
11265,28/09/1998,0.001634747
11266,29/09/1998,0.000136642
11267,30/09/1998,-0.013458545
11268,01/10/1998,-0.013276563
11269,02/10/1998,0.00707904
11270,05/10/1998,-0.006124667
11271,06/10/1998,-0.001747613
11272,07/10/1998,-0.006179339
11273,08/10/1998,-0.005058261
11274,09/10/1998,0.011149373
11275,12/10/1998,0.005837132
11276,13/10/1998,-0.001268549
11277,14/10/1998,0.004659256
11278,15/10/1998,0.017754853
11279,16/10/1998,0.003686729
11280,19/10/1998,0.00244736
11281,20/10/1998,0.000629081
11282,21/10/1998,0.002438251
11283,22/10/1998,0.00346079
11284,23/10/1998,-0.003156462
11285,26/10/1998,0.000668772
11286,27/10/1998,-0.002836173
11287,28/10/1998,0.001119615
11288,29/10/1998,0.007193982
11289,30/10/1998,0.005065435
11290,02/11/1998,0.005081272
11291,03/11/1998,-0.000297028
11292,04/11/1998,0.003050482
11293,05/11/1998,0.005853613
11294,06/11/1998,0.002733846
11295,09/11/1998,-0.004134148
11296,10/11/1998,-0.000746112
11297,11/11/1998,-0.002815202
11298,12/11/1998,-0.001272625
11299,13/11/1998,0.003109017
11300,16/11/1998,0.003898247
11301,17/11/1998,0.001317092
11302,18/11/1998,0.001962487
11303,19/11/1998,0.003074175
11304,20/11/1998,0.004102667
11305,23/11/1998,0.009108153
11306,24/11/1998,-0.00191213
11307,25/11/1998,0.001422079
11308,27/11/1998,0.001993319
11309,30/11/1998,-0.010581562
11310,01/12/1998,0.004326436
11311,02/12/1998,-0.001491742
11312,03/12/1998,-0.007898896
11313,04/12/1998,0.009929809
11314,07/12/1998,0.00402624
11315,08/12/1998,-0.002317142
11316,09/12/1998,0.000774978
11317,10/12/1998,-0.006831212
11318,11/12/1998,0.00053647
11319,14/12/1998,-0.009508088
11320,15/12/1998,0.008154465
11321,16/12/1998,-0.000332525
11322,17/12/1998,0.006690944
11323,18/12/1998,0.002952761
11324,21/12/1998,0.005380454
11325,22/12/1998,0.000263492
11326,23/12/1998,0.008917947
11327,24/12/1998,-0.000803198
11328,28/12/1998,-0.000276332
11329,29/12/1998,0.005745381
11330,30/12/1998,-0.003469121
11331,31/12/1998,-0.00095288
11332,04/01/1999,-0.00039942
11333,05/01/1999,0.00585887
11334,06/01/1999,0.009510579
11335,07/01/1999,-0.0008918
11336,08/01/1999,0.001829459
11337,11/01/1999,-0.003834998
11338,12/01/1999,-0.008455807
11339,13/01/1999,-0.001794122
11340,14/01/1999,-0.007885216
11341,15/01/1999,0.010991264
11342,19/01/1999,0.003042368
11343,20/01/1999,0.001599639
11344,21/01/1999,-0.007480749
11345,22/01/1999,-0.003519775
11346,25/01/1999,0.003104677
11347,26/01/1999,0.006403728
11348,27/01/1999,-0.003181327
11349,28/01/1999,0.007687013
11350,29/01/1999,0.004870273
11351,01/02/1999,-0.002259403
11352,02/02/1999,-0.00377249
11353,03/02/1999,0.003455097
11354,04/02/1999,-0.008125942
11355,05/02/1999,-0.003173576
11356,08/02/1999,0.001528586
11357,09/02/1999,-0.009756504
11358,10/02/1999,0.002638148
11359,11/02/1999,0.010689668
11360,12/02/1999,-0.008360379
11361,16/02/1999,0.004125126
11362,17/02/1999,-0.006284074
11363,18/02/1999,0.004675931
11364,19/02/1999,0.000680421
11365,22/02/1999,0.011386494
11366,23/02/1999,-0.000327857
11367,24/02/1999,-0.006113896
11368,25/02/1999,-0.002916827
11369,26/02/1999,-0.002339934
11370,01/03/1999,-0.000761708
11371,02/03/1999,-0.003761371
11372,03/03/1999,0.00077894
11373,04/03/1999,0.006648802
11374,05/03/1999,0.00992919
11375,08/03/1999,0.002465004
11376,09/03/1999,-0.000979573
11377,10/03/1999,0.002368873
11378,11/03/1999,0.003643059
11379,12/03/1999,-0.001035363
11380,15/03/1999,0.004229725
11381,16/03/1999,-0.00029245
11382,17/03/1999,-0.00285506
11383,18/03/1999,0.006222895
11384,19/03/1999,-0.005731262
11385,22/03/1999,-0.000762771
11386,23/03/1999,-0.011835794
11387,24/03/1999,0.002213753
11388,25/03/1999,0.00726506
11389,26/03/1999,-0.002427392
11390,29/03/1999,0.0091687
11391,30/03/1999,-0.003133816
11392,31/03/1999,-0.004827931
11393,01/04/1999,0.002474389
11394,05/04/1999,0.009101975
11395,06/04/1999,-0.001063105
11396,07/04/1999,0.002955758
11397,08/04/1999,0.005557885
11398,09/04/1999,0.001409834
11399,12/04/1999,0.003298561
11400,13/04/1999,-0.002825341
11401,14/04/1999,-0.006933915
11402,15/04/1999,-0.001831342
11403,16/04/1999,-0.001265806
11404,19/04/1999,-0.009830185
11405,20/04/1999,0.005585094
11406,21/04/1999,0.00984576
11407,22/04/1999,0.007316466
11408,23/04/1999,-0.000630091
11409,26/04/1999,0.001019843
11410,27/04/1999,0.000880443
11411,28/04/1999,-0.003805708
11412,29/04/1999,-0.002605381
11413,30/04/1999,-0.002481217
11414,03/05/1999,0.006280871
11415,04/05/1999,-0.007316465
11416,05/05/1999,0.004963308
11417,06/05/1999,-0.004947006
11418,07/05/1999,0.004201757
11419,10/05/1999,-0.001520267
11420,11/05/1999,0.004932746
11421,12/05/1999,0.002679606
11422,13/05/1999,0.001132019
11423,14/05/1999,-0.009555198
11424,17/05/1999,0.000548284
11425,18/05/1999,-0.002005082
11426,19/05/1999,0.00353919
11427,20/05/1999,-0.001748148
11428,21/05/1999,-0.002779109
11429,24/05/1999,-0.007787054
11430,25/05/1999,-0.007458976
11431,26/05/1999,0.006830337
11432,27/05/1999,-0.007842525
11433,28/05/1999,0.006869503
11434,01/06/1999,-0.002536082
11435,02/06/1999,0.000184516
11436,03/06/1999,0.001583607
11437,04/06/1999,0.009326658
11438,07/06/1999,0.002208777
11439,08/06/1999,-0.005630505
11440,09/06/1999,0.000431663
11441,10/06/1999,-0.005241829
11442,11/06/1999,-0.003070981
11443,14/06/1999,0.000120841
11444,15/06/1999,0.002396427
11445,16/06/1999,0.009654797
11446,17/06/1999,0.003086887
11447,18/06/1999,0.000951882
11448,21/06/1999,0.00198768
11449,22/06/1999,-0.004244502
11450,23/06/1999,-0.000917751
11451,24/06/1999,-0.005666416
11452,25/06/1999,-0.000155159
11453,28/06/1999,0.005264121
11454,29/06/1999,0.00650774
11455,30/06/1999,0.006778815
11456,01/07/1999,0.002602302
11457,02/07/1999,0.003214713
11458,06/07/1999,-0.000968801
11459,07/07/1999,0.002414851
11460,08/07/1999,-0.000448259
11461,09/07/1999,0.002750732
11462,12/07/1999,-0.001295579
11463,13/07/1999,-0.001723085
11464,14/07/1999,0.001434307
11465,15/07/1999,0.003542074
11466,16/07/1999,0.002813005
11467,19/07/1999,-0.003420373
11468,20/07/1999,-0.009529206
11469,21/07/1999,0.000690109
11470,22/07/1999,-0.005807035
11471,23/07/1999,-0.001287907
11472,26/07/1999,-0.002948082
11473,27/07/1999,0.004832309
11474,28/07/1999,0.000815027
11475,29/07/1999,-0.007821405
11476,30/07/1999,-0.004005021
11477,02/08/1999,-0.000219046
11478,03/08/1999,-0.001923843
11479,04/08/1999,-0.005570264
11480,05/08/1999,0.002779186
11481,06/08/1999,-0.004459283
11482,09/08/1999,-0.000832453
11483,10/08/1999,-0.005512883
11484,11/08/1999,0.006892747
11485,12/08/1999,-0.001259411
11486,13/08/1999,0.00976519
11487,16/08/1999,0.001009589
11488,17/08/1999,0.004347966
11489,18/08/1999,-0.003672949
11490,19/08/1999,-0.003024541
11491,20/08/1999,0.004251229
11492,23/08/1999,0.00760445
11493,24/08/1999,0.001045986
11494,25/08/1999,0.005786903
11495,26/08/1999,-0.006261749
11496,27/08/1999,-0.004403425
11497,30/08/1999,-0.007882326
11498,31/08/1999,-0.001185741
11499,01/09/1999,0.003492091
11500,02/09/1999,-0.003919883
11501,03/09/1999,0.012375638
11502,07/09/1999,-0.002178141
11503,08/09/1999,-0.002030773
11504,09/09/1999,0.001132602
11505,10/09/1999,0.001287124
11506,13/09/1999,-0.002426187
11507,14/09/1999,-0.002540556
11508,15/09/1999,-0.005995194
11509,16/09/1999,0.000168022
11510,17/09/1999,0.00554433
11511,20/09/1999,3.58E-05
11512,21/09/1999,-0.009185379
11513,22/09/1999,0.00097207
11514,23/09/1999,-0.010091282
11515,24/09/1999,-0.001035745
11516,27/09/1999,0.002018266
11517,28/09/1999,-0.000375806
11518,29/09/1999,-0.004709811
11519,30/09/1999,0.004882519
11520,01/10/1999,3.39E-05
11521,04/10/1999,0.007315037
11522,05/10/1999,-0.001083258
11523,06/10/1999,0.00795285
11524,07/10/1999,-0.002550196
11525,08/10/1999,0.006016189
11526,11/10/1999,-0.000263383
11527,12/10/1999,-0.00727162
11528,13/10/1999,-0.009188984
11529,14/10/1999,-0.00072017
11530,15/10/1999,-0.012359581
11531,18/10/1999,0.002333335
11532,19/10/1999,0.002482725
11533,20/10/1999,0.009572488
11534,21/10/1999,-0.001964679
11535,22/10/1999,0.006061131
11536,25/10/1999,-0.002684144
11537,26/10/1999,-0.003952543
11538,27/10/1999,0.004985325
11539,28/10/1999,0.015052024
11540,29/10/1999,0.006578667
11541,01/11/1999,-0.002816399
11542,02/11/1999,-0.002051034
11543,03/11/1999,0.002310741
11544,04/11/1999,0.002464275
11545,05/11/1999,0.002412338
11546,08/11/1999,0.002143622
11547,09/11/1999,-0.003715366
11548,10/11/1999,0.002594287
11549,11/11/1999,0.002522299
11550,12/11/1999,0.004565769
11551,15/11/1999,-0.000519824
11552,16/11/1999,0.007925493
11553,17/11/1999,-0.002872008
11554,18/11/1999,0.004358833
11555,19/11/1999,-0.000896981
11556,22/11/1999,-0.000323856
11557,23/11/1999,-0.005010708
11558,24/11/1999,0.003829337
11559,26/11/1999,-0.000141
11560,29/11/1999,-0.002703153
11561,30/11/1999,-0.005826084
11562,01/12/1999,0.002696048
11563,02/12/1999,0.003503143
11564,03/12/1999,0.007413779
11565,06/12/1999,-0.003031498
11566,07/12/1999,-0.004342214
11567,08/12/1999,-0.001633402
11568,09/12/1999,0.001306596
11569,10/12/1999,0.002745527
11570,13/12/1999,-0.000558152
11571,14/12/1999,-0.003713667
11572,15/12/1999,0.003133287
11573,16/12/1999,0.00167148
11574,17/12/1999,0.000688189
11575,20/12/1999,-0.000899452
11576,21/12/1999,0.004672695
11577,22/12/1999,0.000774926
11578,23/12/1999,0.006707372
11579,27/12/1999,-0.00036943
11580,28/12/1999,0.000166878
11581,29/12/1999,0.00172462
11582,30/12/1999,0.000299623
11583,31/12/1999,0.00141522
11584,03/01/2000,-0.004167045
11585,04/01/2000,-0.016980578
11586,05/01/2000,0.00083401
11587,06/01/2000,0.000414858
11588,07/01/2000,0.011608663
11589,10/01/2000,0.004832751
11590,11/01/2000,-0.005710379
11591,12/01/2000,-0.001909149
11592,13/01/2000,0.005253316
11593,14/01/2000,0.004609942
11594,18/01/2000,-0.00297731
11595,19/01/2000,0.000226767
11596,20/01/2000,-0.003092419
11597,21/01/2000,-0.001266661
11598,24/01/2000,-0.012170067
11599,25/01/2000,0.002625955
11600,26/01/2000,-0.001833407
11601,27/01/2000,-0.001713843
11602,28/01/2000,-0.012091104
11603,31/01/2000,0.010816062
11604,01/02/2000,0.004591228
11605,02/02/2000,-4.93E-05
11606,03/02/2000,0.004857742
11607,04/02/2000,-0.000182903
11608,07/02/2000,-3.96E-05
11609,08/02/2000,0.005297744
11610,09/02/2000,-0.009135432
11611,10/02/2000,0.001572253
11612,11/02/2000,-0.00920371
11613,14/02/2000,0.00088202
11614,15/02/2000,0.003767448
11615,16/02/2000,-0.004477302
11616,17/02/2000,0.000184611
11617,18/02/2000,-0.013396713
11618,22/02/2000,0.001957198
11619,23/02/2000,0.002727897
11620,24/02/2000,-0.002323394
11621,25/02/2000,-0.006488376
11622,28/02/2000,0.004758578
11623,29/02/2000,0.005878209
11624,01/03/2000,0.00403989
11625,02/03/2000,0.000808517
11626,03/03/2000,0.008530773
11627,06/03/2000,-0.005548847
11628,07/03/2000,-0.011276575
11629,08/03/2000,0.003535227
11630,09/03/2000,0.010978781
11631,10/03/2000,-0.002055975
11632,13/03/2000,-0.003579169
11633,14/03/2000,-0.007749442
11634,15/03/2000,0.010415523
11635,16/03/2000,0.020214588
11636,17/03/2000,0.001782979
11637,20/03/2000,-0.002331229
11638,21/03/2000,0.010963556
11639,22/03/2000,0.001963713
11640,23/03/2000,0.007662051
11641,24/03/2000,3.13E-05
11642,27/03/2000,-0.001024777
11643,28/03/2000,-0.004621493
11644,29/03/2000,0.000227496
11645,30/03/2000,-0.005971491
11646,31/03/2000,0.003100351
11647,03/04/2000,0.002136388
11648,04/04/2000,-0.003253569
11649,05/04/2000,-0.002143734
11650,06/04/2000,0.004060038
11651,07/04/2000,0.0043204
11652,10/04/2000,-0.00341881
11653,11/04/2000,-0.001118597
11654,12/04/2000,-0.00978161
11655,13/04/2000,-0.007964161
11656,14/04/2000,-0.02607727
11657,17/04/2000,0.014135502
11658,18/04/2000,0.012273277
11659,19/04/2000,-0.004280796
11660,20/04/2000,0.002145673
11661,24/04/2000,-0.001419145
11662,25/04/2000,0.014216336
11663,26/04/2000,-0.00486261
11664,27/04/2000,0.001166665
11665,28/04/2000,-0.003718698
11666,01/05/2000,0.004704799
11667,02/05/2000,-0.006544626
11668,03/05/2000,-0.009468252
11669,04/05/2000,-0.001700483
11670,05/05/2000,0.007047393
11671,08/05/2000,-0.002572208
11672,09/05/2000,-0.003684078
11673,10/05/2000,-0.009039874
11674,11/05/2000,0.007706165
11675,12/05/2000,0.004037807
11676,15/05/2000,0.009492427
11677,16/05/2000,0.004071541
11678,17/05/2000,-0.005437248
11679,18/05/2000,-0.003188342
11680,19/05/2000,-0.009241567
11681,22/05/2000,-0.001927334
11682,23/05/2000,-0.008408851
11683,24/05/2000,0.007890757
11684,25/05/2000,-0.005476059
11685,26/05/2000,-0.001101656
11686,30/05/2000,0.013781489
11687,31/05/2000,-0.000565199
11688,01/06/2000,0.008539625
11689,02/06/2000,0.008445504
11690,05/06/2000,-0.002840358
11691,06/06/2000,-0.002906718
11692,07/06/2000,0.004009083
11693,08/06/2000,-0.002869612
11694,09/06/2000,-0.001404686
11695,12/06/2000,-0.003276355
11696,13/06/2000,0.006983565
11697,14/06/2000,0.000324984
11698,15/06/2000,0.002412042
11699,16/06/2000,-0.00421137
11700,19/06/2000,0.006341295
11701,20/06/2000,-0.002947164
11702,21/06/2000,0.0009347
11703,22/06/2000,-0.007985894
11704,23/06/2000,-0.00321183
11705,26/06/2000,0.004146892
11706,27/06/2000,-0.00142281
11707,28/06/2000,0.001276559
11708,29/06/2000,-0.00372656
11709,30/06/2000,0.00366088
11710,03/07/2000,0.004437829
11711,05/07/2000,-0.006944046
11712,06/07/2000,0.00312381
11713,07/07/2000,0.006577633
11714,10/07/2000,-0.000964276
11715,11/07/2000,0.001545335
11716,12/07/2000,0.003516668
11717,13/07/2000,0.000848606
11718,14/07/2000,0.004086053
11719,17/07/2000,0.000146659
11720,18/07/2000,-0.004842844
11721,19/07/2000,-0.003438529
11722,20/07/2000,0.003970263
11723,21/07/2000,-0.004489279
11724,24/07/2000,-0.004690369
11725,25/07/2000,0.003008844
11726,26/07/2000,-0.00654372
11727,27/07/2000,-0.000838048
11728,28/07/2000,-0.008999472
11729,31/07/2000,0.003333337
11730,01/08/2000,0.002201049
11731,02/08/2000,0.000181157
11732,03/08/2000,0.004163837
11733,04/08/2000,0.003089465
11734,07/08/2000,0.004838583
11735,08/08/2000,0.001020449
11736,09/08/2000,-0.002918161
11737,10/08/2000,-0.003737201
11738,11/08/2000,0.003433387
11739,14/08/2000,0.005780127
11740,15/08/2000,-0.002081005
11741,16/08/2000,-0.001342026
11742,17/08/2000,0.004734217
11743,18/08/2000,-0.001264602
11744,21/08/2000,0.002253365
11745,22/08/2000,-0.000391177
11746,23/08/2000,0.00226682
11747,24/08/2000,0.00067429
11748,25/08/2000,-0.000535889
11749,28/08/2000,0.002196969
11750,29/08/2000,-0.001220764
11751,30/08/2000,-0.002090433
11752,31/08/2000,0.004339717
11753,01/09/2000,0.000883326
11754,05/09/2000,-0.00392723
11755,06/09/2000,-0.004294719
11756,07/09/2000,0.002975784
11757,08/09/2000,-0.002321452
11758,11/09/2000,-0.001525394
11759,12/09/2000,-0.002125252
11760,13/09/2000,0.000854859
11761,14/09/2000,-0.001183197
11762,15/09/2000,-0.004439255
11763,18/09/2000,-0.006357127
11764,19/09/2000,0.004602556
11765,20/09/2000,-0.002553944
11766,21/09/2000,-0.000685794
11767,22/09/2000,-9.89E-05
11768,25/09/2000,-0.002914608
11769,26/09/2000,-0.003581968
11770,27/09/2000,-0.000194793
11771,28/09/2000,0.009550811
11772,29/09/2000,-0.006535244
11773,02/10/2000,-8.47E-05
11774,03/10/2000,-0.002964396
11775,04/10/2000,0.002386456
11776,05/10/2000,0.000593059
11777,06/10/2000,-0.008331202
11778,09/10/2000,-0.002150604
11779,10/10/2000,-0.004674583
11780,11/10/2000,-0.007080539
11781,12/10/2000,-0.011222388
11782,13/10/2000,0.014260666
11783,16/10/2000,0.000142195
11784,17/10/2000,-0.007858541
11785,18/10/2000,-0.002529533
11786,19/10/2000,0.014832615
11787,20/10/2000,0.002547445
11788,23/10/2000,-0.000357673
11789,24/10/2000,0.000730583
11790,25/10/2000,-0.010446721
11791,26/10/2000,-0.000146391
11792,27/10/2000,0.004792447
11793,30/10/2000,0.005965265
11794,31/10/2000,0.009441623
11795,01/11/2000,-0.002492467
11796,02/11/2000,0.002164207
11797,03/11/2000,-0.0004959
11798,06/11/2000,0.00167102
11799,07/11/2000,-9.70E-05
11800,08/11/2000,-0.006906301
11801,09/11/2000,-0.002825826
11802,10/11/2000,-0.010727122
11803,13/11/2000,-0.00470542
11804,14/11/2000,0.010067558
11805,15/11/2000,0.002148954
11806,16/11/2000,-0.005500039
11807,17/11/2000,-0.001458195
11808,20/11/2000,-0.008044085
11809,21/11/2000,0.001527314
11810,22/11/2000,-0.008130723
11811,24/11/2000,0.006328374
11812,27/11/2000,0.002324214
11813,28/11/2000,-0.004166578
11814,29/11/2000,0.001894149
11815,30/11/2000,-0.008820623
11816,01/12/2000,9.25E-05
11817,04/12/2000,0.003204339
11818,05/12/2000,0.016582791
11819,06/12/2000,-0.00798564
11820,07/12/2000,-0.002549363
11821,08/12/2000,0.008431862
11822,11/12/2000,0.003256328
11823,12/12/2000,-0.002847553
11824,13/12/2000,-0.003558755
11825,14/12/2000,-0.006129608
11826,15/12/2000,-0.009422622
11827,18/12/2000,0.003491002
11828,19/12/2000,-0.005664346
11829,20/12/2000,-0.013808887
11830,21/12/2000,0.003461241
11831,22/12/2000,0.010464055
11832,26/12/2000,0.003061948
11833,27/12/2000,0.004510339
11834,28/12/2000,0.001728609
11835,29/12/2000,-0.004561402
11836,02/01/2001,-0.012348003
11837,03/01/2001,0.02123007
11838,04/01/2001,-0.004607203
11839,05/01/2001,-0.011549126
11840,08/01/2001,-0.000833698
11841,09/01/2001,0.001652444
11842,10/01/2001,0.004143495
11843,11/01/2001,0.004457986
11844,12/01/2001,-0.002715406
11845,16/01/2001,0.002659758
11846,17/01/2001,0.00092218
11847,18/01/2001,0.006001685
11848,19/01/2001,-0.001752993
11849,22/01/2001,0.00011644
11850,23/01/2001,0.005622949
11851,24/01/2001,0.001243256
11852,25/01/2001,-0.002166842
11853,26/01/2001,-0.000819768
11854,29/01/2001,0.002945225
11855,30/01/2001,0.003032888
11856,31/01/2001,-0.002447504
11857,01/02/2001,0.002365299
11858,02/02/2001,-0.007655944
11859,05/02/2001,0.001554851
11860,06/02/2001,-0.000657883
11861,07/02/2001,-0.00366705
11862,08/02/2001,-0.002716157
11863,09/02/2001,-0.005830513
11864,12/02/2001,0.005106373
11865,13/02/2001,-0.003773917
11866,14/02/2001,-0.000949451
11867,15/02/2001,0.003513779
11868,16/02/2001,-0.008289084
11869,20/02/2001,-0.007604012
11870,21/02/2001,-0.008113021
11871,22/02/2001,-0.000848472
11872,23/02/2001,-0.002419435
11873,26/02/2001,0.007530118
11874,27/02/2001,-0.003339434
11875,28/02/2001,-0.006259257
11876,01/03/2001,0.000451593
11877,02/03/2001,-0.002473759
11878,05/03/2001,0.002536735
11879,06/03/2001,0.004313026
11880,07/03/2001,0.002793233
11881,08/03/2001,0.000979755
11882,09/03/2001,-0.010890268
11883,12/03/2001,-0.019170096
11884,13/03/2001,0.006392654
11885,14/03/2001,-0.011370625
11886,15/03/2001,0.002542378
11887,16/03/2001,-0.008607351
11888,19/03/2001,0.007588476
11889,20/03/2001,-0.010584602
11890,21/03/2001,-0.007854778
11891,22/03/2001,-0.001768422
11892,23/03/2001,0.008561462
11893,26/03/2001,0.004872442
11894,27/03/2001,0.010967409
11895,28/03/2001,-0.010741408
11896,29/03/2001,-0.002015554
11897,30/03/2001,0.004658549
11898,02/04/2001,-0.005446172
11899,03/04/2001,-0.015199631
11900,04/04/2001,-0.001261782
11901,05/04/2001,0.018567376
11902,06/04/2001,-0.008766689
11903,09/04/2001,0.003511142
11904,10/04/2001,0.011598349
